Permit #,Permit Subtype Description,Permit Status,Date Issued,Expiration Date,Address,City,State,ZIP,Mapped Location
2018070925,Short Term Rental � Multifamily,ISSUED,12/28/2018 0:00,12/28/2020 0:00,501  5TH AVE S 661,NASHVILLE,TN,37203,"501 5TH AVE S 661
NASHVILLE, TN 37203
(36.155421, -86.775105)"
2018072157,Short Term Rental � Multifamily,ISSUED,12/20/2018 0:00,12/20/2021 0:00,501  5TH AVE S 662,NASHVILLE,TN,37203,"501 5TH AVE S 662
NASHVILLE, TN 37203
(36.160346, -86.778346)"
2018073736,Short Term Rental � Multifamily,ISSUED,12/26/2018 0:00,12/26/2020 0:00,501  5TH AVE S 663,NASHVILLE,TN,37203,"501 5TH AVE S 663
NASHVILLE, TN 37203
(36.155421, -86.775105)"
2018072321,Short Term Rental � Multifamily,ISSUED,12/26/2018 0:00,12/26/2020 0:00,501  5TH AVE S 664,NASHVILLE,TN,37203,"501 5TH AVE S 664
NASHVILLE, TN 37203
(36.155421, -86.775105)"
2018074491,Short Term Rental � Multifamily,ISSUED,12/26/2018 0:00,12/26/2020 0:00,501  5TH AVE S 665,NASHVILLE,TN,37203,"501 5TH AVE S 665
NASHVILLE, TN 37203
(36.155421, -86.775105)"
2019010549,Short Term Rental � Multifamily,ISSUED,3/14/2019 0:00,3/14/2021 0:00,5010  ILLINOIS AVE  206,NASHVILLE,TN,37209,"5010 ILLINOIS AVE 206
NASHVILLE, TN 37209
(36.157646, -86.848421)"
2019010550,Short Term Rental � Multifamily,ISSUED,3/14/2019 0:00,3/14/2021 0:00,5010  ILLINOIS AVE  305,NASHVILLE,TN,37209,"5010 ILLINOIS AVE 305
NASHVILLE, TN 37209
(36.157646, -86.848421)"
2019010551,Short Term Rental � Multifamily,ISSUED,3/14/2019 0:00,3/14/2021 0:00,5010  ILLINOIS AVE  306,NASHVILLE,TN,37209,"5010 ILLINOIS AVE 306
NASHVILLE, TN 37209
(36.157646, -86.848421)"
2019010575,Short Term Rental � Multifamily,ISSUED,3/14/2019 0:00,3/14/2021 0:00,5010  ILLINOIS AVE  307,NASHVILLE,TN,37209,"5010 ILLINOIS AVE 307
NASHVILLE, TN 37209
(36.157646, -86.848421)"
2019010553,Short Term Rental � Multifamily,ISSUED,3/14/2019 0:00,3/14/2021 0:00,5010  ILLINOIS AVE  308,NASHVILLE,TN,37209,"5010 ILLINOIS AVE 308
NASHVILLE, TN 37209
(36.157646, -86.848421)"
2017006083,Short Term Rental - Non-Owner Occupied,ISSUED,2/3/2017 0:00,2/3/2021 0:00,5011  SUTER DR,NASHVILLE,TN,37211,"5011 SUTER DR
NASHVILLE, TN 37211
(36.071561, -86.735097)"
2019007377,Short Term Rental � Multifamily,ISSUED,4/9/2019 0:00,4/9/2021 0:00,501A  MERIDIAN ST,NASHVILLE,TN,37207,"501A MERIDIAN ST
NASHVILLE, TN 37207
(36.179386, -86.769186)"
2019007395,Short Term Rental � Multifamily,ISSUED,4/9/2019 0:00,4/9/2021 0:00,501B  MERIDIAN ST,NASHVILLE,TN,37207,"501B MERIDIAN ST
NASHVILLE, TN 37207
(36.179394, -86.769181)"
2019007402,Short Term Rental � Multifamily,ISSUED,4/9/2019 0:00,4/9/2021 0:00,501C  MERIDIAN ST,NASHVILLE,TN,37207,"501C MERIDIAN ST
NASHVILLE, TN 37207
(36.179394, -86.769181)"
2017014054,Short Term Rental - Non-Owner Occupied,ISSUED,3/17/2017 0:00,3/17/2021 0:00,502 N 17TH ST,NASHVILLE,TN,37206,"502 N 17TH ST
NASHVILLE, TN 37206
(36.181094, -86.739084)"
2017081258,Short Term Rental � Multifamily,ISSUED,1/19/2018 0:00,1/19/2021 0:00,503  HARPETH PARK DR,NASHVILLE,TN,37221,"503 HARPETH PARK DR
NASHVILLE, TN 37221"
2018048908,Short Term Rental � Multifamily,ISSUED,8/28/2018 0:00,8/28/2021 0:00,503A  FISK ST,NASHVILLE,TN,37203,"503A FISK ST
NASHVILLE, TN 37203
(36.160024, -86.800118)"
2017077194,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1001,NASHVILLE,TN,37219,"505 CHURCH ST 1001
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077286,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1002,NASHVILLE,TN,37219,"505 CHURCH ST 1002
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077327,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1003,NASHVILLE,TN,37219,"505 CHURCH ST 1003
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077328,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1004,NASHVILLE,TN,37219,"505 CHURCH ST 1004
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077357,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1005,NASHVILLE,TN,37219,"505 CHURCH ST 1005
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077362,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1006,NASHVILLE,TN,37219,"505 CHURCH ST 1006
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077376,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1007,NASHVILLE,TN,37219,"505 CHURCH ST 1007
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077377,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1008,NASHVILLE,TN,37219,"505 CHURCH ST 1008
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077390,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1009,NASHVILLE,TN,37219,"505 CHURCH ST 1009
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077392,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1010,NASHVILLE,TN,37219,"505 CHURCH ST 1010
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077398,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1011,NASHVILLE,TN,37219,"505 CHURCH ST 1011
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077401,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1012,NASHVILLE,TN,37219,"505 CHURCH ST 1012
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077412,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1013,NASHVILLE,TN,37219,"505 CHURCH ST 1013
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077416,Short Term Rental � Multifamily,ISSUED,12/20/2017 0:00,12/20/2020 0:00,505  CHURCH ST  1014,NASHVILLE,TN,37219,"505 CHURCH ST 1014
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076230,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1101,NASHVILLE,TN,37219,"505 CHURCH ST 1101
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076231,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2021 0:00,505  CHURCH ST  1102,NASHVILLE,TN,37219,"505 CHURCH ST 1102
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076232,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1103,NASHVILLE,TN,37219,"505 CHURCH ST 1103
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076233,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1104,NASHVILLE,TN,37219,"505 CHURCH ST 1104
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076236,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1105,NASHVILLE,TN,37219,"505 CHURCH ST 1105
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076237,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1106,NASHVILLE,TN,37219,"505 CHURCH ST 1106
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076239,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1107,NASHVILLE,TN,37219,"505 CHURCH ST 1107
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076240,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1108,NASHVILLE,TN,37219,"505 CHURCH ST 1108
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076241,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1109,NASHVILLE,TN,37219,"505 CHURCH ST 1109
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076242,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1110,NASHVILLE,TN,37219,"505 CHURCH ST 1110
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076243,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1111,NASHVILLE,TN,37219,"505 CHURCH ST 1111
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076245,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1112,NASHVILLE,TN,37219,"505 CHURCH ST 1112
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076246,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2021 0:00,505  CHURCH ST  1113,NASHVILLE,TN,37219,"505 CHURCH ST 1113
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076247,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1114,NASHVILLE,TN,37219,"505 CHURCH ST 1114
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076248,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1201,NASHVILLE,TN,37219,"505 CHURCH ST 1201
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076249,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1202,NASHVILLE,TN,37219,"505 CHURCH ST 1202
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076250,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1203,NASHVILLE,TN,37219,"505 CHURCH ST 1203
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076251,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1204,NASHVILLE,TN,37219,"505 CHURCH ST 1204
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076252,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1205,NASHVILLE,TN,37219,"505 CHURCH ST 1205
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076253,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1206,NASHVILLE,TN,37219,"505 CHURCH ST 1206
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076255,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1207,NASHVILLE,TN,37219,"505 CHURCH ST 1207
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076257,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1208,NASHVILLE,TN,37219,"505 CHURCH ST 1208
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076258,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1209,NASHVILLE,TN,37219,"505 CHURCH ST 1209
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076259,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1210,NASHVILLE,TN,37219,"505 CHURCH ST 1210
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076261,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1211,NASHVILLE,TN,37219,"505 CHURCH ST 1211
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076262,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1212,NASHVILLE,TN,37219,"505 CHURCH ST 1212
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076263,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1213,NASHVILLE,TN,37219,"505 CHURCH ST 1213
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017076264,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  1214,NASHVILLE,TN,37219,"505 CHURCH ST 1214
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077425,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1301,NASHVILLE,TN,37219,"505 CHURCH ST 1301
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077573,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  13011,NASHVILLE,TN,37219,"505 CHURCH ST 13011
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077438,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1302,NASHVILLE,TN,37219,"505 CHURCH ST 1302
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077447,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1303,NASHVILLE,TN,37219,"505 CHURCH ST 1303
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077450,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1304,NASHVILLE,TN,37219,"505 CHURCH ST 1304
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077504,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1305,NASHVILLE,TN,37219,"505 CHURCH ST 1305
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077506,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1306,NASHVILLE,TN,37219,"505 CHURCH ST 1306
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077534,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1307,NASHVILLE,TN,37219,"505 CHURCH ST 1307
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077535,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1308,NASHVILLE,TN,37219,"505 CHURCH ST 1308
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077537,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1309,NASHVILLE,TN,37219,"505 CHURCH ST 1309
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077538,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1310,NASHVILLE,TN,37219,"505 CHURCH ST 1310
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077575,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1312,NASHVILLE,TN,37219,"505 CHURCH ST 1312
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077576,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1313,NASHVILLE,TN,37219,"505 CHURCH ST 1313
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077578,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1314,NASHVILLE,TN,37219,"505 CHURCH ST 1314
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077582,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1401,NASHVILLE,TN,37219,"505 CHURCH ST 1401
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077583,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1402,NASHVILLE,TN,37219,"505 CHURCH ST 1402
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077585,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1403,NASHVILLE,TN,37219,"505 CHURCH ST 1403
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077586,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1404,NASHVILLE,TN,37219,"505 CHURCH ST 1404
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077587,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1405,NASHVILLE,TN,37219,"505 CHURCH ST 1405
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077588,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1406,NASHVILLE,TN,37219,"505 CHURCH ST 1406
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077591,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1407,NASHVILLE,TN,37219,"505 CHURCH ST 1407
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077592,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1408,NASHVILLE,TN,37219,"505 CHURCH ST 1408
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077593,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1409,NASHVILLE,TN,37219,"505 CHURCH ST 1409
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077594,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1410,NASHVILLE,TN,37219,"505 CHURCH ST 1410
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077595,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1411,NASHVILLE,TN,37219,"505 CHURCH ST 1411
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077597,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1412,NASHVILLE,TN,37219,"505 CHURCH ST 1412
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077598,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1413,NASHVILLE,TN,37219,"505 CHURCH ST 1413
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077599,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1414,NASHVILLE,TN,37219,"505 CHURCH ST 1414
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077601,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1501,NASHVILLE,TN,37219,"505 CHURCH ST 1501
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077603,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1502,NASHVILLE,TN,37219,"505 CHURCH ST 1502
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077604,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1503,NASHVILLE,TN,37219,"505 CHURCH ST 1503
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077605,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1504,NASHVILLE,TN,37219,"505 CHURCH ST 1504
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077606,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1505,NASHVILLE,TN,37219,"505 CHURCH ST 1505
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077607,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1506,NASHVILLE,TN,37219,"505 CHURCH ST 1506
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077608,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1507,NASHVILLE,TN,37219,"505 CHURCH ST 1507
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077610,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1508,NASHVILLE,TN,37219,"505 CHURCH ST 1508
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077612,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1509,NASHVILLE,TN,37219,"505 CHURCH ST 1509
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077614,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1510,NASHVILLE,TN,37219,"505 CHURCH ST 1510
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077615,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1511,NASHVILLE,TN,37219,"505 CHURCH ST 1511
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077616,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1512,NASHVILLE,TN,37219,"505 CHURCH ST 1512
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077617,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1513,NASHVILLE,TN,37219,"505 CHURCH ST 1513
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017077619,Short Term Rental � Multifamily,ISSUED,12/21/2017 0:00,12/21/2020 0:00,505  CHURCH ST  1514,NASHVILLE,TN,37219,"505 CHURCH ST 1514
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004304,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  401,NASHVILLE,TN,37219,"505 CHURCH ST 401
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004310,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  402,NASHVILLE,TN,37219,"505 CHURCH ST 402
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004316,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  404,NASHVILLE,TN,37219,"505 CHURCH ST 404
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004322,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  405,NASHVILLE,TN,37219,"505 CHURCH ST 405
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004323,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  406,NASHVILLE,TN,37219,"505 CHURCH ST 406
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004337,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  407,NASHVILLE,TN,37219,"505 CHURCH ST 407
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004340,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  408,NASHVILLE,TN,37219,"505 CHURCH ST 408
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004358,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  409,NASHVILLE,TN,37219,"505 CHURCH ST 409
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004360,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  410,NASHVILLE,TN,37219,"505 CHURCH ST 410
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004446,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  411,NASHVILLE,TN,37219,"505 CHURCH ST 411
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004448,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  412,NASHVILLE,TN,37219,"505 CHURCH ST 412
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004449,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  413,NASHVILLE,TN,37219,"505 CHURCH ST 413
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2018004451,Short Term Rental � Multifamily,ISSUED,2/6/2018 0:00,2/6/2021 0:00,505  CHURCH ST  414,NASHVILLE,TN,37219,"505 CHURCH ST 414
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075905,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  502,NASHVILLE,TN,37219,"505 CHURCH ST 502
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075907,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  503,NASHVILLE,TN,37219,"505 CHURCH ST 503
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075908,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  504,NASHVILLE,TN,37219,"505 CHURCH ST 504
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075909,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  505,NASHVILLE,TN,37219,"505 CHURCH ST 505
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075911,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  506,NASHVILLE,TN,37219,"505 CHURCH ST 506
NASHVILLE, TN 37219
(36.163059, -86.780405)"
2017075912,Short Term Rental � Multifamily,ISSUED,12/15/2017 0:00,12/15/2020 0:00,505  CHURCH ST  507,NASHVILLE,TN,37219,"505 CHURCH ST 507
NASHVILLE, TN 37219
(36.163059, -86.780405)"
